date,trend,open,close,high,low,volume,onedaychgnet,twochgnet,twohmovavg,fiftydaymovavg,onehmovavg,twentydmovavg,thirtydaymovavg,tendaymoveavg,fivedaymovavg,sixtydaymovavg,fortydaymovavg,onehtwentymovavg,volatilitytenday,twohvolatility,bac,bmo,rbc,td,sptsx,spx,sh,nikkei,hs,oil,brasil,usdcad,usdcny,usdjpy
12/31/1997,0,16.7375,16.8375,16.9125,16.575,2353620,0.15,0.4375,15.2461,16.2138,16.0394,16.5288,16.3888,16.3438,16.335,16.2192,16.2469,16.0781,31.282,24.85,30.4063,31.675,18.9,13.45,6699.44,970.43,1194.1,15258.74,10722.76,17.64,10196.55,1.4297,8.2795,130.59
01/01/1998,1,16.7375,16.8375,16.9125,16.575,2353620,0.15,0.4375,15.2461,16.2138,16.0394,16.5288,16.3888,16.3438,16.335,16.2192,16.2469,16.0781,31.282,24.85,30.4063,31.675,18.9,13.45,6699.44,970.43,1194.1,15258.74,10722.76,17.64,10196.55,1.4295,8.2802,130.55
01/02/1998,1,16.9125,16.8625,16.9125,16.7625,915008,0.025,0.175,15.2648,16.2188,16.0435,16.5606,16.415,16.365,16.5075,16.2202,16.2716,16.0839,29.69,24.849,30.375,31.625,18.95,13.5,6711.38,975.04,1194.1,15258.74,10680.57,17.43,10479.84,1.4246,8.2802,132.32
01/03/1998,1,16.9125,16.8625,16.9125,16.7625,915008,0.025,0.175,15.2648,16.2188,16.0435,16.5606,16.415,16.365,16.5075,16.2202,16.2716,16.0839,29.69,24.849,30.375,31.625,18.95,13.5,6711.38,975.04,1194.1,15258.74,10680.57,17.43,10479.84,1.4246,8.2802,132.32
01/04/1998,1,16.9125,16.8625,16.9125,16.7625,915008,0.025,0.175,15.2648,16.2188,16.0435,16.5606,16.415,16.365,16.5075,16.2202,16.2716,16.0839,29.69,24.849,30.375,31.625,18.95,13.5,6711.38,975.04,1194.1,15258.74,10680.57,17.43,10479.84,1.4246,8.2802,132.32
01/05/1998,1,16.975,17.4,17.4,16.9625,4726188,0.5375,0.5625,15.286,16.2325,16.0547,16.6206,16.4533,16.465,16.8375,16.2317,16.3075,16.0944,32.142,25.087,31.2188,32.45,19.8375,14,6742.1,977.07,1220.473,14956.84,10303.54,16.89,10606.92,1.4235,8.2802,133.42
01/06/1998,1,17.3125,17.1875,17.3125,17.1375,3451440,-0.2125,0.325,15.306,16.2473,16.0655,16.6706,16.4775,16.5588,16.995,16.2415,16.3284,16.1037,33.242,25.071,30.8125,32.1,19.675,13.95,6656.26,966.58,1233.62,14896.4,10135.51,16.91,10184.59,1.4317,8.2799,134.18
01/07/1998,1,17.0625,16.7625,17.2,16.725,5729488,-0.425,-0.6375,15.3228,16.2548,16.0734,16.685,16.4846,16.6188,17.01,16.2504,16.3472,16.106,37.332,25.041,31,31.225,19.375,13.55,6590.61,964,1244.07,15028.17,9538.61,16.82,9879.01,1.4297,8.28,132.05
01/08/1998,1,16.75,16.675,16.7875,16.5125,3578928,-0.0875,-0.5125,15.3371,16.2783,16.0809,16.67,16.4917,16.6563,16.9775,16.264,16.3709,16.1082,35.455,25.048,30.6875,31.125,19.15,13.3875,6490.67,956.05,1237.164,15019.18,9254.53,16.97,9657.59,1.43,8.2796,132.55
01/09/1998,1,16.625,16.2375,16.625,16.1875,3687168,-0.4375,-0.525,15.3489,16.286,16.0875,16.6206,16.4929,16.68,16.8525,16.2656,16.39,16.109,37.872,25.241,29.5,30.15,18.75,13.075,6272.43,927.69,1239.901,14995.1,8894.64,16.63,9118.23,1.43,8.2795,132.09
01/10/1998,1,16.625,16.2375,16.625,16.1875,3687168,-0.4375,-0.525,15.3489,16.286,16.0875,16.6206,16.4929,16.68,16.8525,16.2656,16.39,16.109,37.872,25.241,29.5,30.15,18.75,13.075,6272.43,927.69,1239.901,14995.1,8894.64,16.63,9118.23,1.43,8.2795,132.09
01/11/1998,1,16.625,16.2375,16.625,16.1875,3687168,-0.4375,-0.525,15.3489,16.286,16.0875,16.6206,16.4929,16.68,16.8525,16.2656,16.39,16.109,37.872,25.241,29.5,30.15,18.75,13.075,6272.43,927.69,1239.901,14995.1,8894.64,16.63,9118.23,1.43,8.2795,132.09
01/12/1998,1,15.5375,15.7875,15.975,15.45,5535224,-0.45,-0.8875,15.3586,16.278,16.0904,16.5513,16.4908,16.6838,16.53,16.261,16.4013,16.1084,33.775,24.73,29.0313,29.625,18.7,13,6239.96,939.21,1226.966,14664.44,8121.06,16.47,9227.36,1.4344,8.2792,132.63
1/13/1998,1,16,15.4375,16,15.4375,5582188,-0.35,-0.8,15.3701,16.2693,16.0872,16.4794,16.4871,16.5875,16.18,16.2517,16.4,16.1032,32.239,24.57,29.0313,30.125,19.125,13.1875,6329.59,952.12,1167.647,14755.94,8720,16.43,9415.56,1.4334,8.279,131.51
1/14/1998,1,15.5625,15.275,15.625,15.05,5724084,-0.1625,-0.5125,15.3829,16.264,16.0797,16.3956,16.4763,16.4463,15.8825,16.2419,16.3884,16.0961,30.432,24.599,30.4063,29.825,19.025,13.05,6351.13,957.94,1202.322,15121.98,9226.55,16.45,9349.44,1.4325,8.2789,130.9
1/15/1998,1,15.275,14.9375,15.275,14.9125,4400416,-0.3375,-0.5,15.3937,16.2488,16.0719,16.3,16.4379,16.2563,15.535,16.2208,16.3556,16.0876,29.992,24.742,30.0625,29.1,18.6875,12.6375,6327.01,950.73,1215.43,15121.98,8578.98,16.34,9140.05,1.4369,8.2786,129.8
1/16/1998,1,15.175,15.025,15.2,14.7375,6554128,0.0875,-0.25,15.4048,16.2318,16.0661,16.2188,16.3979,16.0725,15.2925,16.1944,16.3294,16.0796,18.534,24.749,30.7188,29.375,18.5625,12.85,6418.68,961.51,1213.962,16046.45,8900.04,16.51,9448,1.4373,8.2789,129.35
1/17/1998,1,15.175,15.025,15.2,14.7375,6554128,0.0875,-0.25,15.4048,16.2318,16.0661,16.2188,16.3979,16.0725,15.2925,16.1944,16.3294,16.0796,18.534,24.749,30.7188,29.375,18.5625,12.85,6418.68,961.51,1213.962,16046.45,8900.04,16.51,9448,1.4373,8.2789,129.35
1/18/1998,1,15.175,15.025,15.2,14.7375,6554128,0.0875,-0.25,15.4048,16.2318,16.0661,16.2188,16.3979,16.0725,15.2925,16.1944,16.3294,16.0796,18.534,24.749,30.7188,29.375,18.5625,12.85,6418.68,961.51,1213.962,16046.45,8900.04,16.51,9448,1.4373,8.2789,129.35
1/19/1998,1,15.25,15.125,15.25,15.0875,2839104,0.1,0.1875,15.4164,16.215,16.0599,16.155,16.3621,15.845,15.16,16.1679,16.3013,16.0717,22.279,24.742,30.7188,29.6,18.75,13.025,6475.61,961.51,1213.13,16262.04,9400.42,16.51,9752.71,1.438,8.2789,129.26
1/20/1998,1,15.175,15.0125,15.175,14.7625,3943848,-0.1125,-0.0125,15.4279,16.1883,16.0555,16.0931,16.3229,15.6275,15.075,16.144,16.265,16.0626,21.49,24.686,31.4063,29.95,18.725,12.9625,6509.45,978.6,1203.715,16366.53,9433.7,16.42,9568.34,1.4413,8.2786,128.38
1/21/1998,1,14.925,14.875,14.9375,14.7625,4127916,-0.1375,-0.25,15.4376,16.1655,16.0531,16.0288,16.2696,15.4388,14.995,16.1188,16.2231,16.0496,21.172,24.711,30.4375,29.95,18.7125,12.95,6494.57,970.81,1200.203,16684.42,9246.8,16.42,9385.35,1.4458,8.2787,126.86
1/22/1998,1,14.6875,14,14.75,13.9375,7973360,-0.875,-1.0125,15.4428,16.131,16.0427,15.9138,16.1704,15.1713,14.8075,16.0938,16.1616,16.0287,33.021,25.636,29.8438,28.625,17.9625,12.3875,6387.16,963.04,1204.43,16405.69,8883.73,16.42,9709.03,1.4523,8.2784,127.37
1/23/1998,1,17.375,15.375,17.625,13.9375,13303136,1.375,0.5,15.4558,16.129,16.0466,15.8825,16.1088,15.085,14.8775,16.0858,16.1409,16.0207,66.743,27.661,29.5938,33.85,18.9375,13.6875,6490.99,957.59,1222.913,16789.11,8920.2,15.74,9467.68,1.4526,8.2782,125.7
1/24/1998,1,17.375,15.375,17.625,13.9375,13303136,1.375,0.5,15.4558,16.129,16.0466,15.8825,16.1088,15.085,14.8775,16.0858,16.1409,16.0207,66.743,27.661,29.5938,33.85,18.9375,13.6875,6490.99,957.59,1222.913,16789.11,8920.2,15.74,9467.68,1.4526,8.2782,125.7
1/25/1998,1,17.375,15.375,17.625,13.9375,13303136,1.375,0.5,15.4558,16.129,16.0466,15.8825,16.1088,15.085,14.8775,16.0858,16.1409,16.0207,66.743,27.661,29.5938,33.85,18.9375,13.6875,6490.99,957.59,1222.913,16789.11,8920.2,15.74,9467.68,1.4526,8.2782,125.7
1/26/1998,1,15.4,16.4125,16.4875,15.3875,6927048,1.0375,2.4125,15.4751,16.1505,16.0602,15.9156,16.0833,15.1475,15.135,16.0896,16.155,16.0212,74.613,28.305,29.8125,33.75,19.525,14.3125,6583.14,956.95,1222.913,17073.33,8973.86,16.82,9513.37,1.4503,8.2789,126.68
1/27/1998,1,16.375,16.75,17,16.1875,9657360,0.3375,1.375,15.4984,16.1758,16.0777,15.9331,16.0792,15.2788,15.4825,16.1042,16.185,16.024,74.121,28.382,30.625,34.975,19.575,14.35,6721.72,969.02,1222.913,16981.62,9252.36,16.98,9651.36,1.4593,8.2785,125.16
1/28/1998,1,16.65,16.5875,16.8,16.2875,5852760,-0.1625,0.175,15.5204,16.1928,16.0964,15.9281,16.0671,15.41,15.825,16.1217,16.2097,16.0206,72.615,28.231,30.2188,34.525,19.45,13.85,6731.07,977.46,1222.913,16973.83,9252.36,17.31,9773.09,1.4588,8.2785,124.98
1/29/1998,1,16.5875,16.325,16.6,16.125,5500452,-0.2625,-0.425,15.5394,16.1943,16.1131,15.9025,16.0496,15.5488,16.29,16.1321,16.2156,16.0166,74.11,28.185,30.4375,34.025,19.25,13.575,6718.98,985.49,1222.913,17014.59,9252.36,17.82,9785.72,1.466,8.2785,125.85
1/30/1998,1,16.2875,15.9625,16.2875,15.8125,3022616,-0.3625,-0.625,15.555,16.192,16.1225,15.8575,16.0267,15.6425,16.4075,16.1335,16.2091,16.0125,76.064,28.312,29.9375,33.55,19.0875,13.4,6700.2,980.28,1222.913,16628.47,9252.36,17.21,9720.29,1.4534,8.2785,127.05
1/31/1998,1,16.2875,15.9625,16.2875,15.8125,3022616,-0.3625,-0.625,15.555,16.192,16.1225,15.8575,16.0267,15.6425,16.4075,16.1335,16.2091,16.0125,76.064,28.312,29.9375,33.55,19.0875,13.4,6700.2,980.28,1222.913,16628.47,9252.36,17.21,9720.29,1.4534,8.2785,127.05
02/01/1998,1,16.2875,15.9625,16.2875,15.8125,3022616,-0.3625,-0.625,15.555,16.192,16.1225,15.8575,16.0267,15.6425,16.4075,16.1335,16.2091,16.0125,76.064,28.312,29.9375,33.55,19.0875,13.4,6700.2,980.28,1222.913,16628.47,9252.36,17.21,9720.29,1.4534,8.2785,127.05
02/02/1998,1,16.25,16.1875,16.3875,16.1625,2599700,0.225,-0.1375,15.5719,16.1908,16.1335,15.7969,16.0196,15.7488,16.3625,16.1373,16.2088,16.0118,75.704,28.35,30.7188,34.5,19.45,13.7,6771.38,1001.27,1222.913,16776.82,10578.6,17.05,9973.05,1.4527,8.2785,126.28
02/03/1998,1,16.225,16.4,16.45,16.1625,3452824,0.2125,0.4375,15.5897,16.1895,16.1452,15.7575,16.0246,15.8875,16.2925,16.1381,16.2141,16.0142,74.966,28.374,31.2188,35.05,19.9375,13.875,6773.45,1006,1222.913,17022.98,10525.51,16.5,10054.85,1.4477,8.2785,125.83
02/04/1998,1,16.3375,16.1875,16.4375,16.1625,2002896,-0.2125,0,15.6068,16.1823,16.1551,15.7288,16.0254,16.0188,16.2125,16.141,16.2069,16.0159,63.746,28.366,31.4688,34.2,19.6,13.6,6762.63,1006.9,1222.913,16882.62,10302.61,16.37,9971.2,1.4468,8.2789,123.7
02/05/1998,1,16.275,16.275,16.4375,16.2,3879672,0.0875,-0.125,15.6232,16.1785,16.1651,15.7088,16.0246,16.2463,16.2025,16.1502,16.1894,16.0189,43.183,28.366,31.7813,34.375,19.65,13.8375,6814.96,1003.54,1222.913,17003.3,10442.13,16.58,9948.06,1.4376,8.2786,123.58
02/06/1998,1,16.375,16.45,16.5,16.2875,2163404,0.175,0.2625,15.6401,16.1835,16.1749,15.7194,16.0396,16.3538,16.3,16.1665,16.17,16.0261,25.155,28.387,32.4063,34.625,19.8125,14.0375,6847.13,1012.46,1222.913,17040.06,10485.86,16.7,10010.75,1.4323,8.2785,124.15
02/07/1998,1,16.375,16.45,16.5,16.2875,2163404,0.175,0.2625,15.6401,16.1835,16.1749,15.7194,16.0396,16.3538,16.3,16.1665,16.17,16.0261,25.155,28.387,32.4063,34.625,19.8125,14.0375,6847.13,1012.46,1222.913,17040.06,10485.86,16.7,10010.75,1.4323,8.2785,124.15
02/08/1998,1,16.375,16.45,16.5,16.2875,2163404,0.175,0.2625,15.6401,16.1835,16.1749,15.7194,16.0396,16.3538,16.3,16.1665,16.17,16.0261,25.155,28.387,32.4063,34.625,19.8125,14.0375,6847.13,1012.46,1222.913,17040.06,10485.86,16.7,10010.75,1.4323,8.2785,124.15
02/09/1998,1,16.5625,16.5625,16.825,16.5,1974220,0.1125,0.2875,15.6575,16.1978,16.1812,15.7581,16.0667,16.3688,16.375,16.1869,16.1547,16.035,22.558,28.367,32.2188,35.025,19.9875,14.3375,6846.86,1010.74,1248.04,17205,10873.15,16.63,10239.91,1.4325,8.2785,124.28
02/10/1998,1,16.65,17.025,17.1,16.625,4091182,0.4625,0.575,15.6778,16.2273,16.1911,15.8375,16.0875,16.3963,16.5,16.2125,16.1584,16.0456,26.544,28.481,32.1875,35.125,20.0625,14.4,6881.49,1019.01,1236.513,17205.09,10859.67,16.43,10278.09,1.4351,8.2789,123.27
02/11/1998,1,17.2,17.475,17.65,17.175,4607362,0.45,0.9125,15.7012,16.2648,16.2041,15.9475,16.1137,16.485,16.7575,16.2415,16.1716,16.0577,26.462,28.521,32.5313,35.975,20.2,14.5125,6944.78,1020.01,1250.238,17205.09,10793.41,16.15,10485.26,1.4389,8.2794,123.53
02/12/1998,1,17.45,17.7,17.775,16.9,8763274,0.225,0.675,15.7243,16.297,16.2192,16.0856,16.1425,16.6225,17.0425,16.2656,16.1928,16.0742,19.271,28.519,32.5938,37.15,20.8,14.825,6980.68,1024.14,1246.295,17174.93,10620.03,15.96,10350.26,1.4376,8.2795,124.69
2/13/1998,1,17.7,17.675,17.825,17.225,6715424,-0.025,0.2,15.7463,16.326,16.2322,16.2181,16.1696,16.7938,17.2875,16.2923,16.2184,16.0915,20.366,28.428,32.1563,37.425,20.8375,15.3625,6972.01,1020.09,1245.911,16791.01,10274.6,16.02,10365,1.4429,8.2796,125.17
2/14/1998,1,17.7,17.675,17.825,17.225,6715424,-0.025,0.2,15.7463,16.326,16.2322,16.2181,16.1696,16.7938,17.2875,16.2923,16.2184,16.0915,20.366,28.428,32.1563,37.425,20.8375,15.3625,6972.01,1020.09,1245.911,16791.01,10274.6,16.02,10365,1.4429,8.2796,125.17
2/15/1998,1,17.7,17.675,17.825,17.225,6715424,-0.025,0.2,15.7463,16.326,16.2322,16.2181,16.1696,16.7938,17.2875,16.2923,16.2184,16.0915,20.366,28.428,32.1563,37.425,20.8375,15.3625,6972.01,1020.09,1245.911,16791.01,10274.6,16.02,10365,1.4429,8.2796,125.17
2/16/1998,1,17.625,17.7,17.7,17.425,1527558,0.025,0,15.7671,16.356,16.2462,16.3469,16.1796,16.945,17.515,16.3165,16.2509,16.1077,20.714,28.33,32.1563,37.175,20.8625,15,6985.16,1020.09,1236.236,16775.52,10124.03,16.02,10233.26,1.4448,8.2798,126.07
2/17/1998,1,17.975,17.85,18.075,17.65,4755346,0.15,0.175,15.7871,16.3893,16.261,16.4888,16.2017,17.09,17.68,16.3396,16.2909,16.1277,16.184,28.317,32.3125,37.5,20.775,15.0875,6960.46,1022.76,1238.5,16790.71,10232.03,15.66,10420.07,1.4392,8.2798,126.58
2/18/1998,1,17.675,17.575,17.75,17.4,3972410,-0.275,-0.125,15.8063,16.4113,16.2752,16.6238,16.2288,17.2288,17.7,16.3567,16.3263,16.1482,21.511,28.365,32.375,37.125,20.6125,15,6944.21,1032.08,1229.831,16613.89,10670.95,16.25,10322,1.4313,8.2796,126.5
2/19/1998,1,17.625,16.95,17.625,16.825,4272956,-0.625,-0.9,15.8229,16.4108,16.2824,16.7713,16.2379,17.2963,17.55,16.3648,16.3425,16.1642,32.133,28.677,32.2188,36.675,20.3125,14.675,6886.26,1028.28,1232.584,16616.48,10581.27,16.16,10235.82,1.4216,8.2795,125.91
2/20/1998,1,17,16.9,17,16.7,4542700,-0.05,-0.675,15.8397,16.4043,16.287,16.8475,16.26,17.3413,17.395,16.3765,16.365,16.1801,32.217,28.662,32.5313,37.1,20.425,15.05,6920.74,1034.21,1226.02,16756.24,10599.79,16.15,10318.73,1.4193,8.2792,127.8
2/21/1998,1,17,16.9,17,16.7,4542700,-0.05,-0.675,15.8397,16.4043,16.287,16.8475,16.26,17.3413,17.395,16.3765,16.365,16.1801,32.217,28.662,32.5313,37.1,20.425,15.05,6920.74,1034.21,1226.02,16756.24,10599.79,16.15,10318.73,1.4193,8.2792,127.8
2/22/1998,1,17,16.9,17,16.7,4542700,-0.05,-0.675,15.8397,16.4043,16.287,16.8475,16.26,17.3413,17.395,16.3765,16.365,16.1801,32.217,28.662,32.5313,37.1,20.425,15.05,6920.74,1034.21,1226.02,16756.24,10599.79,16.15,10318.73,1.4193,8.2792,127.8
2/23/1998,1,17.35,17.375,17.4,17.05,1378390,0.475,0.425,15.8581,16.4083,16.2951,16.8956,16.3129,17.4225,17.33,16.4019,16.4056,16.1995,32.263,28.783,33.6563,37.5,20.4875,15.4875,6942.19,1038.14,1208.6,16609.49,10685.21,15.37,10318.73,1.4239,8.2791,127.95
2/24/1998,1,17.4,17.325,17.525,17.15,3606610,-0.05,0.425,15.8753,16.4173,16.3033,16.9244,16.3758,17.4525,17.225,16.4315,16.4288,16.2189,28.89,28.715,33.1875,38.15,20.7125,15.625,6948.25,1030.56,1208.218,16198,10683.34,15.31,10318.73,1.4233,8.2791,127.97
2/25/1998,1,17.325,17.525,17.575,17.3,4931850,0.2,0.15,15.8922,16.4288,16.3113,16.9713,16.4508,17.4575,17.215,16.4635,16.4497,16.2422,28.695,28.738,34.4375,38.025,20.8625,15.4,7002.1,1042.9,1194.673,16360.64,10886.74,15.45,10545.67,1.4194,8.279,128.43
2/26/1998,1,17.525,17.925,17.95,17.4,3857200,0.4,0.6,15.9112,16.4503,16.3222,17.0513,16.5504,17.48,17.41,16.4942,16.4769,16.2695,31.38,28.843,34.25,38.65,21,15.325,7087.67,1048.67,1206.674,16501.7,11224.78,15.35,10556.57,1.4198,8.279,127.25
2/27/1998,1,17.9,17.55,17.95,17.5,2706998,-0.375,0.025,15.9281,16.4683,16.3297,17.1306,16.6346,17.4675,17.54,16.5163,16.4941,16.2905,33.673,28.894,34.25,38,20.825,15.05,7092.49,1049.34,1206.53,16831.67,11480.69,15.44,10570.84,1.4235,8.2789,126.1
2/28/1998,1,17.9,17.55,17.95,17.5,2706998,-0.375,0.025,15.9281,16.4683,16.3297,17.1306,16.6346,17.4675,17.54,16.5163,16.4941,16.2905,33.673,28.894,34.25,38,20.825,15.05,7092.49,1049.34,1206.53,16831.67,11480.69,15.44,10570.84,1.4235,8.2789,126.1
03/01/1998,1,17.9,17.55,17.95,17.5,2706998,-0.375,0.025,15.9281,16.4683,16.3297,17.1306,16.6346,17.4675,17.54,16.5163,16.4941,16.2905,33.673,28.894,34.25,38,20.825,15.05,7092.49,1049.34,1206.53,16831.67,11480.69,15.44,10570.84,1.4235,8.2789,126.1
03/02/1998,1,17.675,17.55,17.85,17.475,2926204,0,-0.375,15.9438,16.4913,16.3381,17.1988,16.7154,17.4525,17.575,16.5388,16.4978,16.311,33.211,28.869,34.0313,38,20.6,14.825,7113.1,1047.7,1188.306,17264.34,11318.84,15.34,10845.34,1.4197,8.2789,125.62
03/03/1998,1,17.55,17.5,17.6,17.2,3478778,-0.05,-0.05,15.9599,16.5163,16.3471,17.2538,16.7983,17.4175,17.61,16.5606,16.5056,16.33,32.202,28.869,34.4688,38.1,20.6125,14.8,7137.93,1052.02,1201.789,17168.33,11425.46,15.27,10939.12,1.4215,8.279,126.21
03/04/1998,1,17.5,17.7,17.7,17.425,2246116,0.2,0.15,15.9773,16.547,16.3619,17.3294,16.8925,17.43,17.645,16.581,16.5291,16.3508,24.203,28.888,34.5313,37.725,20.55,14.825,7142.78,1047.33,1213.253,17095.6,11350.81,15.32,10898.66,1.4221,8.2791,126.63
03/05/1998,1,17.5,17.825,17.825,17.425,2116720,0.125,0.325,15.9954,16.5775,16.3815,17.4069,17.02,17.5175,17.625,16.5952,16.5578,16.3721,23.753,28.896,33.9375,38.075,20.65,15,7127.74,1035.05,1207.541,16848.55,10803.68,15.33,10947.65,1.4197,8.2791,127.78
03/06/1998,1,17.825,17.95,18.05,17.75,1791470,0.125,0.25,16.0141,16.6165,16.3996,17.4819,17.1058,17.6225,17.705,16.6073,16.6006,16.3927,19.865,28.88,34.5313,38.2,20.75,14.975,7185.61,1055.69,1206.452,17131.97,10919.53,14.91,11159.19,1.4188,8.2788,127.77
03/07/1998,1,17.825,17.95,18.05,17.75,1791470,0.125,0.25,16.0141,16.6165,16.3996,17.4819,17.1058,17.6225,17.705,16.6073,16.6006,16.3927,19.865,28.88,34.5313,38.2,20.75,14.975,7185.61,1055.69,1206.452,17131.97,10919.53,14.91,11159.19,1.4188,8.2788,127.77
03/08/1998,1,17.825,17.95,18.05,17.75,1791470,0.125,0.25,16.0141,16.6165,16.3996,17.4819,17.1058,17.6225,17.705,16.6073,16.6006,16.3927,19.865,28.88,34.5313,38.2,20.75,14.975,7185.61,1055.69,1206.452,17131.97,10919.53,14.91,11159.19,1.4188,8.2788,127.77
03/09/1998,1,17.95,18.05,18.05,17.875,2044608,0.1,0.225,16.0324,16.6625,16.4195,17.5563,17.1604,17.69,17.805,16.6219,16.6572,16.4104,19.482,28.789,34.3438,38.625,20.75,15.1375,7228.06,1052.31,1200.834,16972.53,10994.09,14.33,11166.83,1.4117,8.2789,127.65
03/10/1998,1,18.075,18.375,18.475,18.075,4703768,0.325,0.425,16.0508,16.702,16.4433,17.6238,17.2146,17.795,17.98,16.6469,16.7306,16.4299,20.492,28.853,34.9688,38.975,20.95,15.5,7295.99,1064.25,1199.832,16982.82,10898.57,14.26,11180.6,1.4097,8.2791,127.38
03/11/1998,1,18.45,18.6,18.7,18.425,3119342,0.225,0.55,16.0701,16.7403,16.4706,17.68,17.2817,17.9025,18.16,16.6744,16.8138,16.4501,18.281,28.83,35.0938,39.35,21.05,15.775,7345.84,1068.47,1190.037,16756.14,11118.85,14.18,11223.21,1.4075,8.2795,129.2
03/12/1998,1,18.6,19.15,19.15,18.55,3972172,0.55,0.775,16.0931,16.7865,16.5001,17.7525,17.3758,18.025,18.425,16.7127,16.9191,16.4748,15.471,28.884,35.1875,39.45,21.075,16.0625,7402.29,1069.92,1178.97,16575.22,10902.47,14.2,11356.07,1.4093,8.2795,128.86
3/13/1998,1,19.375,18.7,19.475,18.575,3325820,-0.45,0.1,16.1155,16.8233,16.521,17.8038,17.4671,18.14,18.575,16.7469,17.0109,16.4942,23.506,29.023,34.5938,38.975,21.0875,15.925,7385.06,1068.61,1184.961,17060.14,11057.03,14.06,11566.33,1.4125,8.2795,127.85
3/14/1998,1,19.375,18.7,19.475,18.575,3325820,-0.45,0.1,16.1155,16.8233,16.521,17.8038,17.4671,18.14,18.575,16.7469,17.0109,16.4942,23.506,29.023,34.5938,38.975,21.0875,15.925,7385.06,1068.61,1184.961,17060.14,11057.03,14.06,11566.33,1.4125,8.2795,127.85
3/15/1998,1,19.375,18.7,19.475,18.575,3325820,-0.45,0.1,16.1155,16.8233,16.521,17.8038,17.4671,18.14,18.575,16.7469,17.0109,16.4942,23.506,29.023,34.5938,38.975,21.0875,15.925,7385.06,1068.61,1184.961,17060.14,11057.03,14.06,11566.33,1.4125,8.2795,127.85
3/16/1998,1,19,18.725,19.05,18.625,3659526,0.025,-0.425,16.1376,16.8498,16.5411,17.855,17.5517,18.2575,18.71,16.7856,17.1009,16.5144,23.036,29.008,34.875,39.625,21.375,16,7427.88,1079.27,1188.482,16861.14,11181.54,13.28,11600.81,1.4124,8.2792,129.53
3/17/1998,1,18.875,18.95,19,18.75,1573940,0.225,0.25,16.1601,16.885,16.5661,17.91,17.6367,18.4025,18.825,16.8306,17.1994,16.5358,23.069,29.015,35.2813,40,21.65,16.125,7440.37,1080.45,1202.835,16997.2,11255.54,13.21,11808.27,1.4175,8.2791,128.89
3/18/1998,1,18.95,18.625,19.2,18.625,3031056,-0.325,-0.1,16.1802,16.9223,16.5885,17.9625,17.7179,18.495,18.83,16.8717,17.2931,16.5565,26.682,29.09,35.5625,40.225,21.7,15.9875,7426.76,1085.52,1193.909,16619.68,11121.65,14.34,11894.32,1.4188,8.279,130.04
3/19/1998,1,18.825,18.325,18.825,18.25,3626968,-0.3,-0.625,16.1984,16.9553,16.6168,18.0313,17.7863,18.545,18.665,16.9054,17.4013,16.5739,28.912,29.158,36.2188,40.15,21.6,15.9625,7382.22,1089.74,1188.715,16679.02,11445.04,14.31,11831.69,1.419,8.2792,130.67
3/20/1998,1,18.4,18.325,18.575,18.15,2745510,0,-0.3,16.2166,16.997,16.6415,18.1025,17.8488,18.5825,18.59,16.9442,17.475,16.5896,28.863,29.108,36.7813,39.9,21.45,15.85,7412.84,1099.16,1187.501,16830.47,11564.23,14.32,11919.28,1.4186,8.2791,130.35
3/21/1998,1,18.4,18.325,18.575,18.15,2745510,0,-0.3,16.2166,16.997,16.6415,18.1025,17.8488,18.5825,18.59,16.9442,17.475,16.5896,28.863,29.108,36.7813,39.9,21.45,15.85,7412.84,1099.16,1187.501,16830.47,11564.23,14.32,11919.28,1.4186,8.2791,130.35
3/22/1998,1,18.4,18.325,18.575,18.15,2745510,0,-0.3,16.2166,16.997,16.6415,18.1025,17.8488,18.5825,18.59,16.9442,17.475,16.5896,28.863,29.108,36.7813,39.9,21.45,15.85,7412.84,1099.16,1187.501,16830.47,11564.23,14.32,11919.28,1.4186,8.2791,130.35
3/23/1998,1,18.325,18.45,18.525,17.9,2430040,0.125,0.125,16.2342,17.0503,16.6641,18.1563,17.9117,18.6225,18.535,16.9892,17.5259,16.6053,27.427,29.027,36.7188,39.3,21.425,15.8,7510.24,1095.55,1179.869,16868.83,11594.33,14.32,12038.28,1.4184,8.2795,130.46
3/24/1998,1,18.55,18.75,18.775,18.4,1709162,0.3,0.425,16.2547,17.1165,16.6929,18.2275,17.9692,18.66,18.495,17.0283,17.5759,16.624,28.052,29.069,37.2188,39.275,21.5,15.6875,7551.23,1105.65,1194.017,16606.39,11645.43,15.92,11905.46,1.4164,8.2794,130.29
3/25/1998,1,18.925,18.8,19.075,18.675,3383882,0.05,0.35,16.2759,17.187,16.7255,18.2913,18.0133,18.68,18.53,17.0635,17.6313,16.6413,22.434,29.034,36.625,39.15,21.4125,15.775,7579.22,1101.93,1191.553,16658.34,11810.63,16.48,11756.09,1.4108,8.2797,128.92
3/26/1998,1,18.75,18.675,18.975,18.625,2387236,-0.125,-0.075,16.2972,17.2618,16.7553,18.3288,18.0458,18.6325,18.6,17.0942,17.69,16.6567,18.606,28.984,36.25,38.875,21.225,15.5625,7569.31,1100.8,1188.865,16980.62,11757.88,16.83,11945.38,1.4122,8.2792,128.41
